"","uid","trial_index","response","trial_type","chosen_attr","rt","nTimeouts","blockNo","internal_node_id","time_elapsed","timedout","correct","trialNo","chosen_attr_type","itemNo","stimulus","valence","interventionCondition","learningCondition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","group","internalChosen","externalChosen","globalChosen","specificChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"9104","subCALEARN_151",141,0,"html-button-response-ca","Right now, I have a lot of other responsibilites that make it hard to commit time to learning",3000,1,3,"0.0-8.0-0.43-0.43",1871079,FALSE,1,43,"external_specific",89,"You are trying to learn a new language but can't seem to recall any phrases today","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,1,0,1,0,0,0,1
"9105","subCALEARN_151",143,1,"html-button-response-ca","I'm the kind of person people would like to have represent them",4024,1,3,"0.0-8.0-0.44-0.44",1879119,FALSE,1,44,"internal_global",90,"You are asked to consider stepping forward to be a representative of your local community","positive","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,1,0,1,0,1,0,0,0
"9106","subCALEARN_151",145,0,"html-button-response-ca","I tend to pick things up quickly",4727,1,3,"0.0-8.0-0.45-0.45",1887866,FALSE,1,45,"internal_global",91,"You ask for directions from a stranger and sucessfully follow them","positive","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,1,0,1,0,1,0,0,0
"9107","subCALEARN_151",147,1,"html-button-response-ca","This particular assistant was probably in the middle of doing something else",3122,1,3,"0.0-8.0-0.46-0.46",1895023,FALSE,1,46,"external_specific",92,"You ask for help in a shop but feel the assistant ignores you","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,1,0,1,0,0,0,1
"9108","subCALEARN_151",149,0,"html-button-response-ca","This particular person is probably new to the area and looking to make connections",3994,1,3,"0.0-8.0-0.47-0.47",1903023,FALSE,0,47,"external_specific",94,"Someone you met in an art class messages you to ask how you are","positive","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,1,0,1,0,0,0,1
"9109","subCALEARN_151",151,1,"html-button-response-ca","I'm intelligent",2135,1,3,"0.0-8.0-0.48-0.48",1909178,FALSE,1,48,"internal_global",95,"You manage to solve a difficult puzzle in the weekend paper","positive","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,1,0,1,0,1,0,0,0
"9110","subCALEARN_151",153,1,"html-button-response-ca","I like to get involved in things",1771,1,3,"0.0-8.0-0.49-0.49",1914968,FALSE,1,49,"internal_global",96,"You volunteer to join a local community organisation","positive","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,1,0,1,0,1,0,0,0
"9111","subCALEARN_151",155,0,"html-button-response-ca","People probably didn't realise I was eligible for this particular award",6445,1,3,"0.0-8.0-0.50-0.50",1925439,FALSE,1,50,"external_specific",98,"You had hoped to be nominated for an award at work but no one put you forward","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,1,0,1,0,0,0,1
"9112","subCALEARN_151",157,NA,"html-button-response-ca",NA,NA,2,3,"0.0-8.0-0.51-0.51",1943702,TRUE,NA,51,NA,103,"You tell someone you are close to that you respect them, but they don't tell you the same back","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,0,0,0,0,0,0,0
"9113","subCALEARN_151",159,0,"html-button-response-ca","Just then, they probably assumed I already thought they respected me",3794,2,3,"0.0-8.0-0.52-0.52",1951164,FALSE,1,52,"external_specific",103,"You tell someone you are close to that you respect them, but they don't tell you the same back","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,1,0,1,0,0,0,1
"9114","subCALEARN_151",161,0,"html-button-response-ca","My friend was probably didn't see me",3199,2,3,"0.0-8.0-0.53-0.53",1956211,FALSE,1,53,"external_specific",34,"You see a friend on the street but they appear to ignore you","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,1,0,1,0,0,0,1
"9115","subCALEARN_151",163,1,"html-button-response-ca","I find it easy to get things done",3495,2,3,"0.0-8.0-0.54-0.54",1963740,FALSE,1,54,"internal_global",107,"You put together a simple dinner you have cooked several times before","positive","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,1,0,1,0,1,0,0,0
"9116","subCALEARN_151",165,1,"html-button-response-ca","This specific comment was probably the result of a misunderstanding",2916,2,3,"0.0-8.0-0.55-0.55",1970675,FALSE,1,55,"external_specific",119,"A friend tells you they don't think you are honest","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,1,0,1,0,0,0,1
"9117","subCALEARN_151",167,0,"html-button-response-ca","I'm not the sort of person people like to spend time with",3211,2,3,"0.0-8.0-0.56-0.56",1977910,FALSE,0,56,"internal_global",121,"At a work-related social event, people are slow to volunteer to be on your team","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,1,0,1,0,1,0,0,0
"9118","subCALEARN_151",169,1,"html-button-response-ca","I put myself out there",2552,2,3,"0.0-8.0-0.57-0.57",1984500,FALSE,1,57,"internal_global",114,"You attend a taster session for a new hobby you are interested in starting","positive","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,1,0,1,0,1,0,0,0
"9119","subCALEARN_151",171,0,"html-button-response-ca","I'm the sort of person people who don't know me well feel comfortable with",2379,2,3,"0.0-8.0-0.58-0.58",1990908,FALSE,1,58,"internal_global",117,"A neighbour invites you in to their house to chat","positive","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,1,0,1,0,1,0,0,0
"9120","subCALEARN_151",173,NA,"html-button-response-ca",NA,NA,3,3,"0.0-8.0-0.59-0.59",2009203,TRUE,NA,59,NA,118,"You try and work out in your head how much each person needs to pay for dinner but can't","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,0,0,0,0,0,0,0
"9121","subCALEARN_151",175,NA,"html-button-response-ca",NA,NA,4,3,"0.0-8.0-0.60-0.60",2027474,TRUE,NA,60,NA,118,"You try and work out in your head how much each person needs to pay for dinner but can't","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,0,0,0,0,0,0,0
"9122","subCALEARN_151",177,1,"html-button-response-ca","On this occasion, the problem was particularly hard",3430,4,3,"0.0-8.0-0.61-0.61",2034952,FALSE,1,61,"external_specific",118,"You try and work out in your head how much each person needs to pay for dinner but can't","negative","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,0,1,0,1,0,0,0,1
"9123","subCALEARN_151",179,1,"html-button-response-ca","I'm a hard-worker who's good at seeing things through",2965,4,3,"0.0-8.0-0.62-0.62",2041936,FALSE,1,62,"internal_global",109,"You have been working on a difficult project at work, but manage to get everything done you need to","positive","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,1,0,1,0,1,0,0,0
"9124","subCALEARN_151",181,0,"html-button-response-ca","I'm a good communicator",2877,4,3,"0.0-8.0-0.63-0.63",2048841,FALSE,1,63,"internal_global",40,"A colleague asks for your help writing a job application, since you write well","positive","psychoed","causal",4732963,3148552.79999998,4300869.09999999,64,151,1,1,0,1,0,1,0,0,0
"9125","subCALEARN_152",45,0,"html-button-response-ca","This particular colleague doesn't seem to have a very high opinion of me",11551,0,1,"0.0-8.0-0.0-0.0",4055110,FALSE,1,0,"internal_specific",4,"You ask a colleague to write you a reference but they say no","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9126","subCALEARN_152",47,0,"html-button-response-ca","My friends like me",9014,0,1,"0.0-8.0-0.1-0.1",4068136,FALSE,1,1,"internal_global",6,"You message a friend something silly and they reply straight away","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9127","subCALEARN_152",49,1,"html-button-response-ca","I'm quick at picking up new things",11520,0,1,"0.0-8.0-0.2-0.2",4083690,FALSE,1,2,"internal_global",9,"You try a complicated new recipe and it turns out great","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9128","subCALEARN_152",51,0,"html-button-response-ca","I'm the sort of person people like to keep in touch with",10574,0,1,"0.0-8.0-0.3-0.3",4098297,FALSE,1,3,"internal_global",10,"Someone you were at school with reaches out to ask how you are doing","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9129","subCALEARN_152",53,1,"html-button-response-ca","On this occasion, I let myself get distracted so didn't see it through",8169,0,1,"0.0-8.0-0.4-0.4",4110491,FALSE,1,4,"internal_specific",12,"You start to fill out some paperwork for your bank but don't finish","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9130","subCALEARN_152",55,1,"html-button-response-ca","I'm generally good at keeping things clean and tidy",7489,0,1,"0.0-8.0-0.5-0.5",4122015,FALSE,0,5,"internal_specific",14,"You sort through a large basket of clothes that need to be washed","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9131","subCALEARN_152",57,1,"html-button-response-ca","I probably haven't offered to help this person before",10336,0,1,"0.0-8.0-0.6-0.6",4136393,FALSE,1,6,"internal_specific",16,"A colleague asks everyone at work except you to help them review a job application form","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9132","subCALEARN_152",59,0,"html-button-response-ca","On this occasion, I happened to manage to get their attention",11087,0,1,"0.0-8.0-0.7-0.7",4151515,FALSE,0,7,"internal_specific",19,"You ask for help finding something in a shop, and manage to get what you need straight away","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9133","subCALEARN_152",61,1,"html-button-response-ca","I likely didn't communicate to them that I might like to hear the same said back to me",8257,0,1,"0.0-8.0-0.8-0.8",4163799,FALSE,1,8,"internal_specific",20,"You tell someone you are close to you that you admire them, but they don't tell you the same back","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9134","subCALEARN_152",63,0,"html-button-response-ca","I probably didn't try very hard this time",7536,0,1,"0.0-8.0-0.9-0.9",4175356,FALSE,1,9,"internal_specific",23,"You and your friends do a general knowledge quiz and you get the lowest score","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9135","subCALEARN_152",65,1,"html-button-response-ca","This particular person has always seemed to care about me",11923,0,1,"0.0-8.0-0.10-0.10",4191317,FALSE,0,10,"internal_specific",26,"Someone you care deeply about rings you up out of the blue to chat","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9136","subCALEARN_152",67,1,"html-button-response-ca","I'm good at seeing things through",6883,0,1,"0.0-8.0-0.11-0.11",4202225,FALSE,1,11,"internal_global",27,"You have to fill in some long and boring paperwork, but manage to get it all done","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9137","subCALEARN_152",69,1,"html-button-response-ca","On this occasion, I was probably disorganised and didn't plan my time well",6326,0,1,"0.0-8.0-0.12-0.12",4212589,FALSE,1,12,"internal_specific",30,"You don't manage to finish everything you need to do for an important work deadline","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9138","subCALEARN_152",71,1,"html-button-response-ca","I'm the kind of person people want to get to know",6596,0,1,"0.0-8.0-0.13-0.13",4223216,FALSE,1,13,"internal_global",33,"Someone you met at an evening class suggests getting together for coffee","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9139","subCALEARN_152",73,1,"html-button-response-ca","This time, I didn't plan well enough to get my application in on time",5353,0,1,"0.0-8.0-0.14-0.14",4232609,FALSE,1,14,"internal_specific",49,"You wanted to sign up for an evening class but realise you have missed the deadline","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9140","subCALEARN_152",75,0,"html-button-response-ca","I may have done something recently to annoy this person",8303,0,1,"0.0-8.0-0.15-0.15",4244958,FALSE,1,15,"internal_specific",36,"You overhear a friend telling someone that you can't be trusted","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9141","subCALEARN_152",77,NA,"html-button-response-ca",NA,NA,1,1,"0.0-8.0-0.16-0.16",4263243,TRUE,NA,16,NA,38,"You are asked to organise a social event for your local community","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,0,0,0,0,0,0,0
"9142","subCALEARN_152",79,0,"html-button-response-ca","I'm the sort of person people like to involve in things",5459,1,1,"0.0-8.0-0.17-0.17",4272736,FALSE,1,17,"internal_global",38,"You are asked to organise a social event for your local community","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9143","subCALEARN_152",81,1,"html-button-response-ca","Recently, I haven't made enough time for hobbies or leisure activities",6451,1,1,"0.0-8.0-0.18-0.18",4283217,FALSE,1,18,"internal_specific",111,"You wish you had time to learn a new language or skill","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9144","subCALEARN_152",83,0,"html-button-response-ca","When I need to, I generally get things done",9172,1,1,"0.0-8.0-0.19-0.19",4296436,FALSE,1,19,"internal_global",42,"You get through a whole sink full of washing up","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9145","subCALEARN_152",85,1,"html-button-response-ca","I probably didn't spend enough time working this particular submission",7852,1,1,"0.0-8.0-0.20-0.20",4308310,FALSE,1,20,"internal_specific",46,"You submit a piece of writing to a competition but it is rejected","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,0,1,0,1,0,0
"9146","subCALEARN_152",91,1,"html-button-response-ca","People generally remember that they need to eat",9287,1,2,"0.0-8.0-0.21-0.21",4576659,FALSE,0,21,"external_global",48,"You pick up a few things you need to make dinner","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9147","subCALEARN_152",93,1,"html-button-response-ca","Lots of people don't use particular social media very often",8715,1,2,"0.0-8.0-0.22-0.22",4589392,FALSE,1,22,"external_global",126,"Someone you were at school with ignores your request to connect on social media","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9148","subCALEARN_152",95,1,"html-button-response-ca","Often, there are more important things to think about than household chores",6688,1,2,"0.0-8.0-0.23-0.23",4600103,FALSE,1,23,"external_global",50,"You realise you forgot to hang out yesterday's washing","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9149","subCALEARN_152",97,0,"html-button-response-ca","It's not uncommon for people to do nice things for their friends",11576,1,2,"0.0-8.0-0.24-0.24",4615692,FALSE,0,24,"external_global",51,"A friend sends you flowers, for no particular reason","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9150","subCALEARN_152",99,0,"html-button-response-ca","Everyone gets lost sometimes",5522,1,2,"0.0-8.0-0.25-0.25",4625242,FALSE,1,25,"external_global",52,"You try taking a new short-cut home but end up getting lost","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9151","subCALEARN_152",101,1,"html-button-response-ca","I'm the sort of person people like to be around",6814,1,2,"0.0-8.0-0.26-0.26",4636079,FALSE,1,26,"internal_global",57,"A colleague you don't know that well chooses to sit with you at lunch","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9152","subCALEARN_152",103,0,"html-button-response-ca","People often feel like they don't want to interefere in others' lives",8025,1,2,"0.0-8.0-0.27-0.27",4648135,FALSE,1,27,"external_global",58,"You feel like you don't know your neighbours as well as you'd like to","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9153","subCALEARN_152",105,1,"html-button-response-ca","Tests are often harder than people think",13224,1,2,"0.0-8.0-0.28-0.28",4665394,FALSE,1,28,"external_global",60,"Everyone at work is asked to do a lateral thinking test and you score poorly","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9154","subCALEARN_152",107,0,"html-button-response-ca","I'm quick to pick things up",5285,1,2,"0.0-8.0-0.29-0.29",4674716,FALSE,1,29,"internal_global",63,"You manage to navigate a new route home without help","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9155","subCALEARN_152",109,0,"html-button-response-ca","In general, people do nice things for their friends",11007,1,2,"0.0-8.0-0.30-0.30",4689750,FALSE,0,30,"external_global",64,"A friend has sent you a postcard","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9156","subCALEARN_152",111,1,"html-button-response-ca","People I'm close to care a lot about me",6021,1,2,"0.0-8.0-0.31-0.31",4699802,FALSE,1,31,"internal_global",65,"Someone you are close has sent you a gift, for no particular occasion","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9157","subCALEARN_152",113,1,"html-button-response-ca","Paperwork is often hard and off-putting",4627,1,2,"0.0-8.0-0.32-0.32",4708460,FALSE,1,32,"external_global",66,"You need to fill in some complicated tax forms but end up not finishing them","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9158","subCALEARN_152",115,1,"html-button-response-ca","People often lose touch with their contemporaries over time",9690,1,2,"0.0-8.0-0.33-0.33",4722165,FALSE,1,33,"external_global",69,"You notice that people from your year at school are having a lively conversation online, that you are not part of","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9159","subCALEARN_152",117,0,"html-button-response-ca","I'm good at getting things done",5525,1,2,"0.0-8.0-0.34-0.34",4731724,FALSE,1,34,"internal_global",70,"You fold and put away a load of laundry","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9160","subCALEARN_152",119,0,"html-button-response-ca","Puzzles can often be tedious and not fun",10833,1,2,"0.0-8.0-0.35-0.35",4746591,FALSE,1,35,"external_global",71,"You attempt a sudoko puzzle but can't finish it","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9161","subCALEARN_152",121,NA,"html-button-response-ca",NA,NA,2,2,"0.0-8.0-0.36-0.36",4764871,TRUE,NA,36,NA,80,"You found out someone has complained to your employer about the quality of your work","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,0,0,0,0,0,0,0
"9162","subCALEARN_152",123,0,"html-button-response-ca","There will always be days when you don't feel you were able to do your best",2098,2,2,"0.0-8.0-0.37-0.37",4770998,FALSE,1,37,"external_global",80,"You found out someone has complained to your employer about the quality of your work","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,1,0,0,0,1,0
"9163","subCALEARN_152",125,1,"html-button-response-ca","I'm the sort of person people like to be around",7422,2,2,"0.0-8.0-0.38-0.38",4782459,FALSE,1,38,"internal_global",81,"A colleague particularly seeks you out to be on their team for an activity","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9164","subCALEARN_152",127,0,"html-button-response-ca","I never put myself out there",9391,2,2,"0.0-8.0-0.39-0.39",4795879,FALSE,0,39,"internal_global",82,"You feel like you'd like to have more hobbies","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9165","subCALEARN_152",129,0,"html-button-response-ca","I'm good at remembering things",4915,2,2,"0.0-8.0-0.40-0.40",4804815,FALSE,1,40,"internal_global",85,"You do a large weekly shop and remember to get everything on your list","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9166","subCALEARN_152",131,0,"html-button-response-ca","I'm the sort of person who gets things done",5932,2,2,"0.0-8.0-0.41-0.41",4814779,FALSE,1,41,"internal_global",86,"You fix something around the house that you have been meaning to get done for a while","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9167","subCALEARN_152",137,1,"html-button-response-ca","This person may have a large family so doesn't have space for everyone to speak at this event",11520,2,3,"0.0-8.0-0.42-0.42",4924882,FALSE,1,42,"external_specific",87,"Someone you are very close to doesn't ask you to speak at their wedding","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,0,1,0,0,0,1
"9168","subCALEARN_152",139,0,"html-button-response-ca","Someone may have mistakenly implied to these people that I prefer to eat alone",3265,2,3,"0.0-8.0-0.43-0.43",4932155,FALSE,1,43,"external_specific",88,"No one sits with you during your lunch break at work","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,0,1,0,0,0,1
"9169","subCALEARN_152",141,0,"html-button-response-ca","Right now, I have a lot of other responsibilites that make it hard to commit time to learning",3825,2,3,"0.0-8.0-0.44-0.44",4940016,FALSE,1,44,"external_specific",89,"You are trying to learn a new language but can't seem to recall any phrases today","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,0,1,0,0,0,1
"9170","subCALEARN_152",143,0,"html-button-response-ca","I'm the kind of person people would like to have represent them",6290,2,3,"0.0-8.0-0.45-0.45",4950340,FALSE,1,45,"internal_global",90,"You are asked to consider stepping forward to be a representative of your local community","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9171","subCALEARN_152",145,0,"html-button-response-ca","I tend to pick things up quickly",4541,2,3,"0.0-8.0-0.46-0.46",4958917,FALSE,1,46,"internal_global",91,"You ask for directions from a stranger and sucessfully follow them","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9172","subCALEARN_152",147,0,"html-button-response-ca","This particular assistant was probably in the middle of doing something else",5738,2,3,"0.0-8.0-0.47-0.47",4968666,FALSE,1,47,"external_specific",92,"You ask for help in a shop but feel the assistant ignores you","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,0,1,0,0,0,1
"9173","subCALEARN_152",149,1,"html-button-response-ca","I'm the sort of person people often like straight away",7657,2,3,"0.0-8.0-0.48-0.48",4980349,FALSE,1,48,"internal_global",94,"Someone you met in an art class messages you to ask how you are","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9174","subCALEARN_152",151,0,"html-button-response-ca","I'm intelligent",6872,2,3,"0.0-8.0-0.49-0.49",4991256,FALSE,1,49,"internal_global",95,"You manage to solve a difficult puzzle in the weekend paper","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9175","subCALEARN_152",153,0,"html-button-response-ca","I like to get involved in things",2981,2,3,"0.0-8.0-0.50-0.50",4998256,FALSE,1,50,"internal_global",96,"You volunteer to join a local community organisation","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9176","subCALEARN_152",155,1,"html-button-response-ca","People probably didn't realise I was eligible for this particular award",4728,2,3,"0.0-8.0-0.51-0.51",5007016,FALSE,1,51,"external_specific",98,"You had hoped to be nominated for an award at work but no one put you forward","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,0,1,0,0,0,1
"9177","subCALEARN_152",157,0,"html-button-response-ca","Just then, they probably assumed I already thought they respected me",5733,2,3,"0.0-8.0-0.52-0.52",5016781,FALSE,1,52,"external_specific",103,"You tell someone you are close to that you respect them, but they don't tell you the same back","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,0,1,0,0,0,1
"9178","subCALEARN_152",159,0,"html-button-response-ca","My friend was probably didn't see me",6598,2,3,"0.0-8.0-0.53-0.53",5027390,FALSE,1,53,"external_specific",34,"You see a friend on the street but they appear to ignore you","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,0,1,0,0,0,1
"9179","subCALEARN_152",161,1,"html-button-response-ca","I find it easy to get things done",7198,2,3,"0.0-8.0-0.54-0.54",5038609,FALSE,1,54,"internal_global",107,"You put together a simple dinner you have cooked several times before","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9180","subCALEARN_152",163,0,"html-button-response-ca","This specific comment was probably the result of a misunderstanding",5605,2,3,"0.0-8.0-0.55-0.55",5048249,FALSE,1,55,"external_specific",119,"A friend tells you they don't think you are honest","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,0,1,0,0,0,1
"9181","subCALEARN_152",165,1,"html-button-response-ca","No one wanted to take part in this particular social event",9202,2,3,"0.0-8.0-0.56-0.56",5061481,FALSE,1,56,"external_specific",121,"At a work-related social event, people are slow to volunteer to be on your team","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,0,1,0,0,0,1
"9182","subCALEARN_152",167,0,"html-button-response-ca","I put myself out there",6398,2,3,"0.0-8.0-0.57-0.57",5071911,FALSE,1,57,"internal_global",114,"You attend a taster session for a new hobby you are interested in starting","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9183","subCALEARN_152",169,0,"html-button-response-ca","I'm the sort of person people who don't know me well feel comfortable with",11762,2,3,"0.0-8.0-0.58-0.58",5087710,FALSE,1,58,"internal_global",117,"A neighbour invites you in to their house to chat","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9184","subCALEARN_152",171,1,"html-button-response-ca","On this occasion, the problem was particularly hard",5522,2,3,"0.0-8.0-0.59-0.59",5097263,FALSE,1,59,"external_specific",118,"You try and work out in your head how much each person needs to pay for dinner but can't","negative","control","causal",5979742,5207155.1,5651258.3,62,152,2,0,1,0,1,0,0,0,1
"9185","subCALEARN_152",173,0,"html-button-response-ca","I'm a hard-worker who's good at seeing things through",5390,2,3,"0.0-8.0-0.60-0.60",5106681,FALSE,1,60,"internal_global",109,"You have been working on a difficult project at work, but manage to get everything done you need to","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9186","subCALEARN_152",175,0,"html-button-response-ca","I'm a good communicator",7702,2,3,"0.0-8.0-0.61-0.61",5118416,FALSE,1,61,"internal_global",40,"A colleague asks for your help writing a job application, since you write well","positive","control","causal",5979742,5207155.1,5651258.3,62,152,2,1,0,1,0,1,0,0,0
"9187","subCALEARN_153",45,1,"html-button-response-ca","This particular colleague doesn't seem to have a very high opinion of me",10759,0,1,"0.0-8.0-0.0-0.0",934952,FALSE,1,0,"internal_specific",4,"You ask a colleague to write you a reference but they say no","negative","psychoed","causal",2388299,1715974.09999999,2087124.70000002,60,153,1,1,0,0,1,0,1,0,0
"9188","subCALEARN_153",47,1,"html-button-response-ca","My friends like me",7595,0,1,"0.0-8.0-0.1-0.1",946567,FALSE,1,1,"internal_global",6,"You message a friend something silly and they reply straight away","positive","psychoed","causal",2388299,1715974.09999999,2087124.70000002,60,153,1,1,0,1,0,1,0,0,0
"9189","subCALEARN_153",49,0,"html-button-response-ca","I'm quick at picking up new things",8149,0,1,"0.0-8.0-0.2-0.2",958759,FALSE,1,2,"internal_global",9,"You try a complicated new recipe and it turns out great","positive","psychoed","causal",2388299,1715974.09999999,2087124.70000002,60,153,1,1,0,1,0,1,0,0,0
"9190","subCALEARN_153",51,1,"html-button-response-ca","I'm the sort of person people like to keep in touch with",8067,0,1,"0.0-8.0-0.3-0.3",970862,FALSE,1,3,"internal_global",10,"Someone you were at school with reaches out to ask how you are doing","positive","psychoed","causal",2388299,1715974.09999999,2087124.70000002,60,153,1,1,0,1,0,1,0,0,0
"9191","subCALEARN_153",53,0,"html-button-response-ca","On this occasion, I let myself get distracted so didn't see it through",6533,0,1,"0.0-8.0-0.4-0.4",981426,FALSE,1,4,"internal_specific",12,"You start to fill out some paperwork for your bank but don't finish","negative","psychoed","causal",2388299,1715974.09999999,2087124.70000002,60,153,1,1,0,0,1,0,1,0,0
