"","uid","response","internal_node_id","nTimeouts","stimulus","chosen_attr_type","trial_index","valence","timedout","chosen_attr","trial_type","itemNo","rt","time_elapsed","taskNo","trialNo","interventionCondition","learningCondition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","group","internalChosen","globalChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"9323","subCALEARN_146",3,"0.0-18.0-0.18-0.18",0,"A friend tells you that you are being difficult","external_specific",211,"negative",FALSE,"My friend is probably having a difficult time right now and is looking for more support from me","html-button-response-ca",75,8782,3872639,1,18,"psychoed","control",4015302,2720644,3532029,64,146,3,0,0,0,0,0,1
"9324","subCALEARN_146",0,"0.0-18.0-0.19-0.19",0,"You find out that colleague has scored you poorly on a a performance evaluation","internal_specific",212,"negative",FALSE,"I haven't been making as much effort at work as I could have recently","html-button-response-ca",76,17634,3891789,1,19,"psychoed","control",4015302,2720644,3532029,64,146,3,1,0,0,1,0,0
"9325","subCALEARN_146",3,"0.0-18.0-0.2-0.2",0,"You start doing the washing up but drop and smash a plate","internal_specific",194,"negative",FALSE,"At the time, I probably wasn't concentrating enough on what I was doing","html-button-response-ca",25,6448,3601885,1,2,"psychoed","control",4015302,2720644,3532029,64,146,3,1,0,0,1,0,0
"9326","subCALEARN_146",3,"0.0-18.0-0.20-0.20",0,"You find out you passed a difficult test for a professional qualification you wanted","internal_specific",213,"positive",FALSE,"I made a special effort to prepare for this particular test","html-button-response-ca",77,6491,3899800,1,20,"psychoed","control",4015302,2720644,3532029,64,146,3,1,0,0,1,0,0
"9327","subCALEARN_146",1,"0.0-18.0-0.21-0.21",0,"A friend tells you you are a good friend to them","internal_global",214,"positive",FALSE,"I'm a good friend","html-button-response-ca",78,7355,3908673,1,21,"psychoed","control",4015302,2720644,3532029,64,146,3,1,1,1,0,0,0
"9328","subCALEARN_146",2,"0.0-18.0-0.22-0.22",0,"You aren't nominated for an award recognizing contribution to workplace culture","external_global",215,"negative",FALSE,"Other people aren't always very good at recognising each others' contributions","html-button-response-ca",83,9322,3919509,1,22,"psychoed","control",4015302,2720644,3532029,64,146,3,0,1,0,0,1,0
"9329","subCALEARN_146",0,"0.0-18.0-0.23-0.23",0,"Someone from work tells you they consider you trustworthy","internal_specific",216,"positive",FALSE,"Recently, I have probably helped this colleage out with something private","html-button-response-ca",84,6463,3927503,1,23,"psychoed","control",4015302,2720644,3532029,64,146,3,1,0,0,1,0,0
"9330","subCALEARN_146",3,"0.0-18.0-0.24-0.24",0,"You find yourself struggling to meet your targets at work","external_global",217,"negative",FALSE,"Everyone has times in life when things get in the way of work","html-button-response-ca",97,5985,3935018,1,24,"psychoed","control",4015302,2720644,3532029,64,146,3,0,1,0,0,1,0
"9331","subCALEARN_146",2,"0.0-18.0-0.25-0.25",0,"Someone you care deeply about is not responding to your calls and messages","external_global",218,"negative",FALSE,"People are often too preocuppied with their own problems to reply to even important messages","html-button-response-ca",100,12600,3949136,1,25,"psychoed","control",4015302,2720644,3532029,64,146,3,0,1,0,0,1,0
"9332","subCALEARN_146",1,"0.0-18.0-0.26-0.26",0,"A letter you have written to the newspaper is selected to be published","internal_specific",219,"positive",FALSE,"On this particular occasion, I had something important to say","html-button-response-ca",102,9789,3960440,1,26,"psychoed","control",4015302,2720644,3532029,64,146,3,1,0,0,1,0,0
"9333","subCALEARN_146",1,"0.0-18.0-0.27-0.27",0,"You find out a friend is having a party but hasn't invited you","external_specific",220,"negative",FALSE,"My friend thought I wasn't free on this specific date","html-button-response-ca",108,12605,3974566,1,27,"psychoed","control",4015302,2720644,3532029,64,146,3,0,0,0,0,0,1
"9334","subCALEARN_146",3,"0.0-18.0-0.28-0.28",0,"Someone you are close to tells you they wish they were more like you","internal_global",221,"positive",FALSE,"People I'm close to think well of me","html-button-response-ca",110,7367,3983468,1,28,"psychoed","control",4015302,2720644,3532029,64,146,3,1,1,1,0,0,0
"9335","subCALEARN_146",2,"0.0-18.0-0.29-0.29",0,"A friend tells you you are a good person","internal_global",222,"positive",FALSE,"My friends think highly of me","html-button-response-ca",115,5914,3990895,1,29,"psychoed","control",4015302,2720644,3532029,64,146,3,1,1,1,0,0,0
"9336","subCALEARN_146",2,"0.0-18.0-0.3-0.3",0,"You speak during a neighbourhood association meeting and receive applause","internal_specific",195,"positive",FALSE,"On this occasion, I made some good points","html-button-response-ca",28,8715,3612124,1,3,"psychoed","control",4015302,2720644,3532029,64,146,3,1,0,0,1,0,0
"9337","subCALEARN_146",0,"0.0-18.0-0.30-0.30",0,"A friend calls you up out of the blue to see how you are","internal_global",223,"positive",FALSE,"My friends care about me","html-button-response-ca",120,7351,3999788,1,30,"psychoed","control",4015302,2720644,3532029,64,146,3,1,1,1,0,0,0
"9338","subCALEARN_146",0,"0.0-18.0-0.31-0.31",0,"You find out that you didn't pass a test you took that counts towards a professional exam","external_global",224,"negative",FALSE,"Often tests are unecessarily hard","html-button-response-ca",125,13989,4015301,1,31,"psychoed","control",4015302,2720644,3532029,64,146,3,0,1,0,0,1,0
"9339","subCALEARN_146",1,"0.0-18.0-0.4-0.4",0,"A colleague tells you they like your company","internal_global",196,"positive",FALSE,"I'm a fun person to be around","html-button-response-ca",29,80856,3694509,1,4,"psychoed","control",4015302,2720644,3532029,64,146,3,1,1,1,0,0,0
"9340","subCALEARN_146",0,"0.0-18.0-0.5-0.5",0,"Someone you are close to tells you that they admire you","internal_global",197,"positive",FALSE,"People I care about look up to me","html-button-response-ca",31,12157,3708189,1,5,"psychoed","control",4015302,2720644,3532029,64,146,3,1,1,1,0,0,0
"9341","subCALEARN_146",0,"0.0-18.0-0.6-0.6",0,"You complete today's crossword easily","external_global",198,"positive",FALSE,"Puzzles are usually designed to be solved by most people","html-button-response-ca",35,13195,3722915,1,6,"psychoed","control",4015302,2720644,3532029,64,146,3,0,1,0,0,1,0
"9342","subCALEARN_146",1,"0.0-18.0-0.7-0.7",0,"You struggle to work out what everyone needs to pay when booking a work activity","internal_specific",199,"negative",FALSE,"This time, I didn't feel like persevering with solving the problem","html-button-response-ca",37,29694,3754132,1,7,"psychoed","control",4015302,2720644,3532029,64,146,3,1,0,0,1,0,0
"9343","subCALEARN_146",2,"0.0-18.0-0.8-0.8",0,"You discover that you haven't been invited to an after-work social event","external_specific",200,"negative",FALSE,"My colleagues probably thought I was too busy at the time","html-button-response-ca",44,14624,3770274,1,8,"psychoed","control",4015302,2720644,3532029,64,146,3,0,0,0,0,0,1
"9344","subCALEARN_146",0,"0.0-18.0-0.9-0.9",0,"You present your work to the rest of your evening class but it doesn't receive much positive feedback","external_specific",201,"negative",FALSE,"On this occasion, people may have been preocuppied with something else (e.g., their own presentations)","html-button-response-ca",45,10405,3782211,1,9,"psychoed","control",4015302,2720644,3532029,64,146,3,0,0,0,0,0,1
"9345","subCALEARN_147",1,"0.0-2.0-0.0-0.0",0,"You find out that someone you consider a friend has talked about you negatively behind your back","internal_specific",3,"negative",FALSE,"I probably did something recently to annoy them","html-button-response-ca",0,23380,269717,0,0,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,0,0,1,0,0
"9346","subCALEARN_147",0,"0.0-2.0-0.1-0.1",0,"Someone from work invites you out for a cup of coffee","external_global",4,"positive",FALSE,"People at work generally reach out from time to time","html-button-response-ca",1,20075,291318,0,1,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9347","subCALEARN_147",0,"0.0-2.0-0.10-0.10",0,"You didn't get the amount of work done you needed to","external_specific",13,"negative",FALSE,"Just now, there are probably more important things going on","html-button-response-ca",18,17942,454360,0,10,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9348","subCALEARN_147",1,"0.0-2.0-0.11-0.11",0,"You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you","internal_specific",14,"negative",FALSE,"I haven't really made an effort to talk to my colleagues recently","html-button-response-ca",22,16128,472010,0,11,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,0,0,1,0,0
"9349","subCALEARN_147",2,"0.0-2.0-0.12-0.12",0,"A friend tells you you make them laugh","external_specific",15,"positive",FALSE,"This particular friend happens to have a similar sense of humour to me","html-button-response-ca",24,16774,490302,0,12,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9350","subCALEARN_147",2,"0.0-2.0-0.13-0.13",0,"A friend tells you speaking with you always makes them feel better","internal_global",16,"positive",FALSE,"I'm the kind of friend people value","html-button-response-ca",32,12670,504485,0,13,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9351","subCALEARN_147",3,"0.0-2.0-0.14-0.14",0,"You find out that you have been put forward for a leadership position at work","internal_global",17,"positive",FALSE,"My colleagues respect my skill at work","html-button-response-ca",39,17125,523115,0,14,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9352","subCALEARN_147",0,"0.0-2.0-0.15-0.15",0,"You submitted an application to join a local community forum but haven't heard anything back","external_specific",18,"negative",FALSE,"This time, my application was probably delayed for some reason","html-button-response-ca",41,16667,541288,0,15,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9353","subCALEARN_147",3,"0.0-2.0-0.16-0.16",0,"Someone you are close to has sent you a card thanking you for being there for them during a difficult time","internal_specific",20,"positive",FALSE,"Recently, I have made an effort to be there for this particular friend","html-button-response-ca",43,13803,590459,0,16,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,0,0,1,0,0
"9354","subCALEARN_147",3,"0.0-2.0-0.17-0.17",0,"You find out someone has contacted your employer to praise work you did for them","internal_global",21,"positive",FALSE,"I'm good at my job","html-button-response-ca",54,11042,603020,0,17,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9355","subCALEARN_147",0,"0.0-2.0-0.18-0.18",0,"You successfully practice saying some phrases of a new language you are trying to learn","internal_specific",22,"positive",FALSE,"I've been making a particular effort recently to spend time learning new things","html-button-response-ca",62,19124,623664,0,18,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,0,0,1,0,0
"9356","subCALEARN_147",1,"0.0-2.0-0.19-0.19",0,"Someone you are close to tells you they trust you","internal_global",23,"positive",FALSE,"I'm a trustworthy person","html-button-response-ca",68,11956,637126,0,19,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9357","subCALEARN_147",2,"0.0-2.0-0.2-0.2",0,"You message your friend to ask for advice but they don't reply","external_specific",5,"negative",FALSE,"My friend is probably just too busy to respond right now","html-button-response-ca",2,18547,311379,0,2,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9358","subCALEARN_147",2,"0.0-2.0-0.20-0.20",0,"You speak during a community meeting but feel like people aren't interested in what you have to say","external_global",24,"negative",FALSE,"People are often not interested in what other people have to say at meetings","html-button-response-ca",72,33298,671942,0,20,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9359","subCALEARN_147",1,"0.0-2.0-0.21-0.21",0,"You washed your clothes on the wrong setting and the colours have run","internal_specific",25,"negative",FALSE,"On this occasion, I wasn't paying enough attention","html-button-response-ca",74,17439,690894,0,21,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,0,0,1,0,0
"9360","subCALEARN_147",0,"0.0-2.0-0.22-0.22",0,"You see a very close friend and wave at them but they don't wave back","external_global",26,"negative",FALSE,"People often miss other people waving at them in the street","html-button-response-ca",79,13522,705945,0,22,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9361","subCALEARN_147",0,"0.0-2.0-0.23-0.23",0,"A colleague comments on the high quality of your recent work","internal_global",27,"positive",FALSE,"I'm skilled at what I do","html-button-response-ca",93,10421,717870,0,23,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9362","subCALEARN_147",2,"0.0-2.0-0.24-0.24",0,"You want to be nominated for a role in your local community group but no one suggests you","internal_global",28,"negative",FALSE,"People don't want to be represented by someone like me","html-button-response-ca",99,31603,750984,0,24,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9363","subCALEARN_147",2,"0.0-2.0-0.25-0.25",0,"Someone from work tells you they would like to be on your team for a work social event","internal_global",29,"positive",FALSE,"I'm the sort of person people like to have on their team","html-button-response-ca",101,19314,771805,0,25,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9364","subCALEARN_147",3,"0.0-2.0-0.26-0.26",0,"Someone you care about takes time out of their busy day to check in on you ","external_global",30,"positive",FALSE,"It's not uncommon for people to do nice things for their friends","html-button-response-ca",104,13930,787241,0,26,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9365","subCALEARN_147",3,"0.0-2.0-0.27-0.27",0,"You forget you have put dinner in the oven and it burns","internal_specific",31,"negative",FALSE,"On this occasion, I let myself be distracted by something unimportant","html-button-response-ca",105,13848,802597,0,27,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,0,0,1,0,0
"9366","subCALEARN_147",0,"0.0-2.0-0.28-0.28",0,"You overhear a colleague telling someone else they don't like you","external_global",32,"negative",FALSE,"People often carelessly say things about others when they think they can't hear them","html-button-response-ca",112,19406,823508,0,28,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9367","subCALEARN_147",3,"0.0-2.0-0.29-0.29",0,"A colleague tells you they particularly appreciate your feedback on their work, as it is valuable","internal_global",33,"positive",FALSE,"I'm the sort of person who's opinion people value","html-button-response-ca",113,21180,846196,0,29,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9368","subCALEARN_147",2,"0.0-2.0-0.3-0.3",0,"You return from the shops without something important from your shopping list","external_global",6,"negative",FALSE,"Usually people forget some things when they run errands","html-button-response-ca",3,18996,331891,0,3,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9369","subCALEARN_147",2,"0.0-2.0-0.30-0.30",0,"You find out a colleague has nominated you for a performance award at work","internal_global",34,"positive",FALSE,"I'm good at my job","html-button-response-ca",116,10871,858584,0,30,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9370","subCALEARN_147",3,"0.0-2.0-0.31-0.31",0,"You present your work during your evening class and get lots of praise from your classmates","internal_specific",35,"positive",FALSE,"I worked hard on this presentation so it turned out well","html-button-response-ca",127,25075,885185,0,31,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,0,0,1,0,0
"9371","subCALEARN_147",3,"0.0-2.0-0.4-0.4",0,"You'd like to be more engaged in your local community","external_global",7,"negative",FALSE,"There are always times when life gets in the way of things we'd like to prioritise","html-button-response-ca",5,14195,347600,0,4,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9372","subCALEARN_147",1,"0.0-2.0-0.5-0.5",0,"Your suggestion for a community social event receives the lowest number of votes","external_global",8,"negative",FALSE,"People generally go with the most popular suggestions, regardless of quality","html-button-response-ca",7,17122,366242,0,5,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9373","subCALEARN_147",2,"0.0-2.0-0.6-0.6",0,"You receive anonymised feedback on your work performance by colleagues, and it's very complimentary","internal_global",9,"positive",FALSE,"People at work respect me","html-button-response-ca",8,19709,387467,0,6,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9374","subCALEARN_147",0,"0.0-2.0-0.7-0.7",0,"Someone you feel very close to is having a birthday dinner but hasn't invited you","internal_specific",10,"negative",FALSE,"I haven't reached out to this person recently","html-button-response-ca",13,17509,406493,0,7,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,0,0,1,0,0
"9375","subCALEARN_147",2,"0.0-2.0-0.8-0.8",0,"You find out that your manager wants to put you forward for promotion at work","internal_global",11,"positive",FALSE,"I'm good at my job","html-button-response-ca",15,12729,420741,0,8,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9376","subCALEARN_147",3,"0.0-2.0-0.9-0.9",0,"You smile at someone across the street you recognise, but they don't smile back","external_specific",12,"negative",FALSE,"They were probably preoccupied and didn't see me","html-button-response-ca",17,12664,434910,0,9,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9377","subCALEARN_147",3,"0.0-18.0-0.0-0.0",0,"You take part in a quiz at work and get lots of answers right, so your team wins","internal_global",202,"positive",FALSE,"I'm smart","html-button-response-ca",11,9647,3516923,1,0,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9378","subCALEARN_147",1,"0.0-18.0-0.1-0.1",0,"Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them","internal_global",203,"positive",FALSE,"I'm intelligent","html-button-response-ca",21,6179,3524618,1,1,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9379","subCALEARN_147",1,"0.0-18.0-0.10-0.10",0,"Someone you are close to tells you you are not funny","external_global",212,"negative",FALSE,"Everyone has different senses of humour","html-button-response-ca",47,4049,3621388,1,10,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9380","subCALEARN_147",3,"0.0-18.0-0.11-0.11",0,"Someone you work with tells you they trust your judgement","internal_global",213,"positive",FALSE,"People I work with generally respect my judgement","html-button-response-ca",53,14711,3637615,1,11,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9381","subCALEARN_147",0,"0.0-18.0-0.12-0.12",0,"Someone you care about deeply has disclosed something you told them in confidence to someone else","external_specific",214,"negative",FALSE,"This person probably didn't remember this particular thing was told to them in confidence","html-button-response-ca",55,15139,3654264,1,12,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9382","subCALEARN_147",0,"0.0-18.0-0.13-0.13",0,"Someone you are close to tells you they consider you a role model","internal_global",215,"positive",FALSE,"I'm the kind of person people look up to","html-button-response-ca",56,8867,3664655,1,13,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9383","subCALEARN_147",2,"0.0-18.0-0.14-0.14",0,"You overhear someone at work talking about you behind your back","external_specific",216,"negative",FALSE,"This particular person is probably having a bad day","html-button-response-ca",59,8565,3674733,1,14,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9384","subCALEARN_147",3,"0.0-18.0-0.15-0.15",0,"You give a presentation at work and it seems like no one is paying attention","external_global",217,"negative",FALSE,"People are often bored during work presentations","html-button-response-ca",61,9924,3686181,1,15,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9385","subCALEARN_147",2,"0.0-18.0-0.16-0.16",0,"You ask a friend for help with something important but they say they are too busy","external_specific",219,"negative",FALSE,"This particular friend is probably dealing with something right now that demands all their attention","html-button-response-ca",67,13445,3703417,1,16,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9386","subCALEARN_147",0,"0.0-18.0-0.17-0.17",0,"You receive an excellent performance evaluation from your boss","internal_global",220,"positive",FALSE,"I'm good at my job","html-button-response-ca",73,6826,3711756,1,17,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9387","subCALEARN_147",0,"0.0-18.0-0.18-0.18",0,"A friend tells you that you are being difficult","external_specific",221,"negative",FALSE,"My friend is probably having a difficult time right now and is looking for more support from me","html-button-response-ca",75,12527,3725792,1,18,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9388","subCALEARN_147",2,"0.0-18.0-0.19-0.19",0,"You find out that colleague has scored you poorly on a a performance evaluation","external_global",222,"negative",FALSE,"Everyone probably scored low","html-button-response-ca",76,13042,3740347,1,19,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9389","subCALEARN_147",3,"0.0-18.0-0.2-0.2",0,"You start doing the washing up but drop and smash a plate","external_specific",204,"negative",FALSE,"Something or someone probably startled me","html-button-response-ca",25,7935,3534068,1,2,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9390","subCALEARN_147",0,"0.0-18.0-0.20-0.20",0,"You find out you passed a difficult test for a professional qualification you wanted","internal_global",223,"positive",FALSE,"I'm smart and work hard","html-button-response-ca",77,8422,3750284,1,20,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9391","subCALEARN_147",1,"0.0-18.0-0.21-0.21",0,"A friend tells you you are a good friend to them","internal_global",224,"positive",FALSE,"I'm a good friend","html-button-response-ca",78,8658,3760456,1,21,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9392","subCALEARN_147",3,"0.0-18.0-0.22-0.22",0,"You aren't nominated for an award recognizing contribution to workplace culture","external_specific",225,"negative",FALSE,"People probably didn't think this particular award was very important, so didn't think about it much","html-button-response-ca",83,14350,3776328,1,22,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9393","subCALEARN_147",1,"0.0-18.0-0.23-0.23",0,"Someone from work tells you they consider you trustworthy","internal_global",226,"positive",FALSE,"Even people I don't know that well generally think well of me","html-button-response-ca",84,10453,3788300,1,23,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9394","subCALEARN_147",3,"0.0-18.0-0.24-0.24",0,"You find yourself struggling to meet your targets at work","external_global",227,"negative",FALSE,"Everyone has times in life when things get in the way of work","html-button-response-ca",97,9192,3799022,1,24,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9395","subCALEARN_147",0,"0.0-18.0-0.25-0.25",0,"Someone you care deeply about is not responding to your calls and messages","external_specific",228,"negative",FALSE,"This person is probably not able to respond right now (e.g., they are unwell or away)","html-button-response-ca",100,14300,3814849,1,25,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9396","subCALEARN_147",2,"0.0-18.0-0.26-0.26",0,"A letter you have written to the newspaper is selected to be published","internal_global",229,"positive",FALSE,"People are interested in what I have to say","html-button-response-ca",102,9208,3825582,1,26,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9397","subCALEARN_147",0,"0.0-18.0-0.27-0.27",0,"You find out a friend is having a party but hasn't invited you","external_global",230,"negative",FALSE,"People often accidentally miss people off invite lists","html-button-response-ca",108,8751,3835856,1,27,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9398","subCALEARN_147",0,"0.0-18.0-0.28-0.28",0,"Someone you are close to tells you they wish they were more like you","internal_global",231,"positive",FALSE,"People I'm close to think well of me","html-button-response-ca",110,13853,3851218,1,28,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9399","subCALEARN_147",2,"0.0-18.0-0.29-0.29",0,"A friend tells you you are a good person","internal_global",232,"positive",FALSE,"My friends think highly of me","html-button-response-ca",115,7873,3860612,1,29,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9400","subCALEARN_147",1,"0.0-18.0-0.3-0.3",0,"You speak during a neighbourhood association meeting and receive applause","internal_global",205,"positive",FALSE,"I'm a good communicator","html-button-response-ca",28,5980,3541556,1,3,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9401","subCALEARN_147",3,"0.0-18.0-0.30-0.30",0,"A friend calls you up out of the blue to see how you are","internal_global",233,"positive",FALSE,"My friends care about me","html-button-response-ca",120,8402,3870522,1,30,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9402","subCALEARN_147",3,"0.0-18.0-0.31-0.31",0,"You find out that you didn't pass a test you took that counts towards a professional exam","external_global",234,"negative",FALSE,"Often tests are unecessarily hard","html-button-response-ca",125,9254,3881279,1,31,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9403","subCALEARN_147",0,"0.0-18.0-0.4-0.4",0,"A colleague tells you they like your company","internal_global",206,"positive",FALSE,"I'm a fun person to be around","html-button-response-ca",29,9752,3552827,1,4,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9404","subCALEARN_147",2,"0.0-18.0-0.5-0.5",0,"Someone you are close to tells you that they admire you","internal_global",207,"positive",FALSE,"People I care about look up to me","html-button-response-ca",31,11725,3566072,1,5,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9405","subCALEARN_147",1,"0.0-18.0-0.6-0.6",0,"You complete today's crossword easily","internal_global",208,"positive",FALSE,"I'm quick-witted","html-button-response-ca",35,9017,3576603,1,6,"psychoed","causal",3881281,3125497,3712886,64,147,1,1,1,1,0,0,0
"9406","subCALEARN_147",1,"0.0-18.0-0.7-0.7",0,"You struggle to work out what everyone needs to pay when booking a work activity","external_global",209,"negative",FALSE,"Some problems generally aren't worth the effort of working out in your head","html-button-response-ca",37,15646,3593772,1,7,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9407","subCALEARN_147",1,"0.0-18.0-0.8-0.8",0,"You discover that you haven't been invited to an after-work social event","external_global",210,"negative",FALSE,"Everyone forgets to include someone sometimes","html-button-response-ca",44,5402,3600686,1,8,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,1,0,0,1,0
"9408","subCALEARN_147",3,"0.0-18.0-0.9-0.9",0,"You present your work to the rest of your evening class but it doesn't receive much positive feedback","external_specific",211,"negative",FALSE,"On this occasion, people may have been preocuppied with something else (e.g., their own presentations)","html-button-response-ca",45,13627,3615830,1,9,"psychoed","causal",3881281,3125497,3712886,64,147,1,0,0,0,0,0,1
"9409","subCALEARN_148",3,"0.0-2.0-0.0-0.0",0,"You find out that someone you consider a friend has talked about you negatively behind your back","internal_specific",3,"negative",FALSE,"I probably did something recently to annoy them","html-button-response-ca",0,25182,202948,0,0,"control","causal",3953094,3034800,3575209,64,148,2,1,0,0,1,0,0
"9410","subCALEARN_148",2,"0.0-2.0-0.1-0.1",0,"Someone from work invites you out for a cup of coffee","external_specific",4,"positive",FALSE,"This person is probably trying to make a good impression for some reason","html-button-response-ca",1,26475,230955,0,1,"control","causal",3953094,3034800,3575209,64,148,2,0,0,0,0,0,1
"9411","subCALEARN_148",1,"0.0-2.0-0.10-0.10",0,"You didn't get the amount of work done you needed to","external_specific",13,"negative",FALSE,"Just now, there are probably more important things going on","html-button-response-ca",18,19673,424126,0,10,"control","causal",3953094,3034800,3575209,64,148,2,0,0,0,0,0,1
"9412","subCALEARN_148",3,"0.0-2.0-0.11-0.11",0,"You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you","internal_specific",14,"negative",FALSE,"I haven't really made an effort to talk to my colleagues recently","html-button-response-ca",22,20969,446608,0,11,"control","causal",3953094,3034800,3575209,64,148,2,1,0,0,1,0,0
"9413","subCALEARN_148",0,"0.0-2.0-0.12-0.12",0,"A friend tells you you make them laugh","external_specific",15,"positive",FALSE,"This particular friend happens to have a similar sense of humour to me","html-button-response-ca",24,9631,457752,0,12,"control","causal",3953094,3034800,3575209,64,148,2,0,0,0,0,0,1
"9414","subCALEARN_148",1,"0.0-2.0-0.13-0.13",0,"A friend tells you speaking with you always makes them feel better","external_specific",16,"positive",FALSE,"My friend was probably trying to boost me up for some reason","html-button-response-ca",32,44269,503539,0,13,"control","causal",3953094,3034800,3575209,64,148,2,0,0,0,0,0,1
"9415","subCALEARN_148",0,"0.0-2.0-0.14-0.14",0,"You find out that you have been put forward for a leadership position at work","external_specific",17,"positive",FALSE,"They probably just put forward the person who has been here the longest","html-button-response-ca",39,16500,521558,0,14,"control","causal",3953094,3034800,3575209,64,148,2,0,0,0,0,0,1
